FID,Name_Commo,DBH_inches,CommonName,DBHLastUpd,Mapid_,TreeHeight,CrownWidth,WoodCondit,FoliageCon,HazardTree,Removal,OverRoador,Against_Ov,PruningNee,Structura2,LightningP,Lightning2,AirSpadeNe,AirSpadeDo,NextRootCo,FertilizeN,FertilizeD,SpecialSta,Pests,DateofPlan,SizeatPlan,SourceofTr,FundingBy_,Wilt_Pruf,TrunkWrap,DateRemove,DBHatRemov,ReasonForR,Photo1,Photo2,Photo3,Notes,POINT_X,POINT_Y
483,Canadian Hemlock,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645030.2094,1451211.022
484,Silver Maple,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645070.2094,1451165.765
485,Crabapple,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645118.2338,1451193.041
486,Crabapple,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645164.2549,1451183.173
487,Crabapple,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645183.528,1451190.648
488,Crabapple,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645194.3395,1451202.145
489,Crabapple,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645195.148,1451222.322
490, ,0,Freemanii Maple,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645246.9114,1451257.357
491, ,0,Freemanii Maple,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645239.4023,1451275.619
492, ,0,Freemanii Maple,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645276.7389,1451211.991
493, ,0, Freemanii Maple,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645298.4223,1451218.166
494, ,0,Freemanii Maple,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645316.5709,1451223.476
495, ,0,Freemanii Maple,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645338.4065,1451226.734
496, ,0,Freemanii Maple,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645362.7132,1451227.909
497, ,0,Freemanii Maple,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645385.2136,1451230.122
498, ,0,Freemanii Maple,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645406.2657,1451230.576
499,American Sweetgum,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645424.3662,1451232.259
500, ,0,Freemanii Maple,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645377.661,1451281.693
501, ,0,Freemanii Maple,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645343.1892,1451281.12
502, ,0,Freemanii Maple,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645341.0226,1451297.699
503,Silver Maple,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645351.1396,1451352.741
504,Sugar Maple,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645351.9579,1451417.888
505,Sugar Maple,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645377.3249,1451405.463
506,Crabapple,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645324.5875,1451390.594
507,Crabapple,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645331.6981,1451409.529
508,Magnolia,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645329.1282,1451418.405
509,Magnolia,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645420.698,1451377.885
510,Magnolia,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645419.3914,1451365.303
511,Kousa Dogwood,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645410.7383,1451344.594
512,Arborvitae,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645400.2957,1451323.615
513,Austrian Pine,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645453.6837,1451350.039
514,Austrian Pine,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645455.4458,1451345.026
515,Sugar Maple,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645488.2254,1451354.455
516,Sugar Maple,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645513.4652,1451342.376
517,Sugar Maple,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645525.3778,1451318.279
518,Sugar Maple,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645539.4224,1451305.506
519,Sugar Maple,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645559.6251,1451309.351
520,Sugar Maple,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645571.7869,1451299.461
521,Austrian Pine,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645527.7704,1451274.27
522,Red Maple,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645493.799,1451249.447
523,American Sweetgum,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645464.0811,1451251.045
524,Arborvitae,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645436.3837,1451293.171
525,Austrian Pine,0, ,2012-02-06,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645424.9928,1451310.052
526, ,0,River Birch,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645652.8742,1451267.064
527, ,0,River Birch,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645661.7018,1451254.494
528, ,0,River Birch,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645660.7562,1451263.658
529, ,0,River Birch,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645670.4225,1451263.758
530, ,0,River Birch,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645674.0105,1451257.184
531, ,0,River Birch,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645681.281,1451240.907
532,Sugar Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645688.5376,1451249.677
533, ,0,River Birch,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645689.7993,1451237.403
534, ,0,River Birch,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645700.4742,1451240.313
535, ,0,River Birch,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645699.3565,1451231.446
536, ,0,River Birch,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645691.5794,1451226.127
537,Sugar Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645730.6412,1451222.739
538, ,0,River Birch,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645702.5815,1451223.076
539,Sugar Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645716.8916,1451217.938
540,Sugar Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645726.4238,1451204.638
541, ,0,River Birch,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645693.0979,1451215.847
542,Sugar Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645707.5024,1451199.275
543,Sugar Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645722.1431,1451185.506
544,Sugar Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645718.358,1451166.709
545,Sugar Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645703.0469,1451177.967
546,Sugar Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645717.6039,1451144.473
547,Sugar Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645702.4799,1451157.533
548,Red Oak,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645689.3526,1451168.899
549,Flowering Cherry,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645671.0942,1451177.684
550,Black Cherry,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645716.098,1451125.176
551,Paper Birch,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645703.5991,1451142.216
552,Paper Birch,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645707.7771,1451131.941
553,Austrian Pine,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645694.2326,1451150.382
554,Austrian Pine,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645695.6104,1451141.27
555,Paper Birch,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645691.9704,1451131.363
556,Sugar Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645693.2927,1451126.375
557,Austrian Pine,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645683.1289,1451146.48
558,Paper Birch,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645683.0485,1451136.256
559,Paper Birch,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645676.2238,1451151.728
560,Austrian Pine,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645677.154,1451138.795
561,Austrian Pine,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645675.5318,1451131.863
562,Austrian Pine,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645667.8783,1451135.942
563,Austrian Pine,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645651.2383,1451124.082
564,Austrian Pine,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645655.1957,1451133.716
565,Austrian Pine,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645642.6584,1451121.336
566, ,0,Sassafrass,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645604.931,1451136.601
567,Austrian Pine,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645544.3032,1451115.353
568,Austrian Pine,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645549.6657,1451106.068
569,Austrian Pine,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645558.8392,1451105.105
570,Sugar Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645575.767,1451103.368
571, ,0,Sassafrass,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645571.8038,1451131.292
572,Canadian Hemlock,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645575.5371,1451122.782
573,White Oak,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645573.3788,1451154.563
574, ,0,Oak,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645594.6466,1451119.765
575, ,0,Sassafrass,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645587.0452,1451131.985
576,Canadian Hemlock,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645593.3057,1451105.058
577,Canadian Hemlock,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645598.908,1451109.45
578,Austrian Pine,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645621.1735,1451105.534
579,Austrian Pine,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645612.19,1451110.012
580,Austrian Pine,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645617.635,1451100.924
581,Austrian Pine,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645608.2127,1451104.012
582, ,0,River Birch,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645557.8204,1451220.071
583, ,0,River Birch,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645559.6388,1451228.224
584, ,0,River Birch,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645567.9706,1451223.491
585, ,0,Ash,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645392.0652,1451202.375
586, ,0,Ash,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645345.6476,1451198.236
587,Sugar Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645313.6218,1451188.648
588,Black Tupelo,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645251.1078,1451043.192
589,Black Tupelo,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645225.1954,1451039.953
590, ,0,Ash,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645146.0202,1451022.697
591,Sugar Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645111.3323,1451015.624
592,Littleleaf Linden,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645191.1838,1451064.457
593,Norway Spruce,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645197.5937,1451109.991
594,Red Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645163.5657,1451135.321
595,Red Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645147.0422,1451133.471
596,Red Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645130.6195,1451130.8
597,Red Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645113.2189,1451126.517
598,Red Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645095.427,1451122.344
599,Red Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644958.7721,1451123.135
600,Tree of Heaven,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644986.1146,1451119.961
601,Hawthorn,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645007.3161,1451110.299
602,Kousa Dogwood,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644988.4481,1451046.723
603,Red Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644996.466,1451036.047
604,Silver Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644872.4905,1451043.032
605,Silver Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644891.7583,1450998.44
606,Silver Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644904.0524,1451001.823
607,Black Locust,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644871.6524,1451019.517
608,Austrian Pine,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644861.3891,1450976.269
609, ,0,Elm,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644852.2723,1450992.613
610,Black Locust,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644848.8919,1450983.251
611,Red Mulberry,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644847.5727,1450995.394
612,Littleleaf Linden,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644838.7253,1450971.971
613, ,0,Cypress,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644853.4519,1451042.387
614,Austrian Pine,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644909.6854,1451137.284
615,Austrian Pine,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644918.6475,1451139.971
616,Austrian Pine,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644913.1464,1451127.422
617,Austrian Pine,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644923.2335,1451126.05
618,Austrian Pine,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644918.3677,1451120.162
619,Silver Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644903.8372,1451102.738
620,Austrian Pine,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644920.4649,1451110.082
621,Austrian Pine,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644916.581,1451097.151
622,Austrian Pine,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644927.4205,1451102.508
623,Crabapple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644861.8663,1451150.813
624,Crabapple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644865.5686,1451159.802
625,Sugar Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644663.3077,1450961.219
626,Sugar Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644680.4413,1450993.148
627,Black Walnut,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644702.2062,1451001.866
628,Sugar Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644687.491,1451017.396
629,Black Walnut,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644771.2326,1450948.978
630, ,0,Ash,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644755.3346,1450952.192
631,Honey Locust,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644678.4678,1450937.349
632,Black Walnut,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644703.5311,1450978.894
633,Kousa Dogwood,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644800.806,1451001.081
634,Kousa Dogwood,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644809.3334,1451018.101
635,Black Walnut,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644724.8834,1451053.173
636,Black Walnut,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644712.6657,1451057.172
637,Sugar Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644682.5667,1451062.392
638,Sugar Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644703.5064,1451093.466
639,Sugar Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644721.6864,1451136.52
640,Sugar Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644740.643,1451176.851
641,Sugar Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644756.8873,1451162.666
642,Sugar Maple,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644741.3593,1451130.884
643,Black Walnut,0, ,2012-02-07,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,644744.538,1451091.464
